PID,Name,Title,Journal,JournalISSN,JournalEISSN,Year,ContentType,PublicationSubtype,Status,ISI,ScopusId,FridaLevel,nsd,FullTextLink,FreeFulltext,doaj
582978,"Landqvist, Mats [SHMTLS] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Svenska [7520])",Expertkunskap i praktisk krisberedskap : en sjukvårdsrådgivare argumenterar,Rhetorica Scandinavica,1397-0534,0,2012,Refereegranskat,NA,published,NA,NA,1,TRUE,NA,NA,FALSE
407052,"Johansson, Karl Magnus [SHKSJN] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Statsvetenskap [7516]);Tallberg, Jonas",Explaining Chief Executive Empowerment: : European Union Summitry and Domestic Institutional Change,West European Politics,0140-2382,1743-9655,2010,Refereegranskat,NA,published,000274906300003,2-s2.0-76949104933,2,TRUE,NA,NA,FALSE
509241,"Bennich-Björkman, Li (Uppsala universitet);Johansson, Karl Magnus [SHKSJN] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Statsvetenskap [7516])",Explaining moderation in nationalism : Divergent trajectories of national conservative parties in Estonia and Latvia,Comparative European Politics,1472-4790,1740-388X,2012,Refereegranskat,NA,published,000311001500004,2-s2.0-84868663229,1,TRUE,NA,NA,FALSE
462180,"Nugent, Rebecca L. (University of Southern California);Johnsson, Anna [SHANJH] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Molekylärbiologi [7472]) (Karolinska Intitutet);Fleharty, Brian (Stowers Institute for Medical Research);Gogol, Madelaine (Stowers Institute for Medical Research);Xue-Franzen, Yongtao [SH01YOXE] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Molekylärbiologi [7472]) (Karolinska Institutet);Seidel, Chris (Stowers Institute for Medical Research);Wright, Anthony P. H. [SHAYWT] [0000-0003-1029-9969] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Molekylärbiologi [7472]) (Karolinska Institutet);Forsburg, Susan L. (University of Southern California)",Expression profiling of S. pombe acetyltransferase mutants identifies redundant pathways of gene regulation,BMC Genomics,1471-2164,1471-2164,2010,Refereegranskat,NA,published,000274660300002,2-s2.0-76949101471,0,TRUE,NA,TRUE,TRUE
756997,"Sorgenfrei, Simon [shsnsi08] [0000-0002-2206-238X] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Religionsvetenskap [7485])",<em>Extremisterna speglar varandras världsbild</em>,EXPO,1400-9846,0,2012,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
447417,"Andersson, Christoph [shchan03] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Journalistik [7407])",Extremisternas ansökan full av brister,Dagens nyheter,1101-2447,0,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
462161,"Stickley, Andrew [SH99AWSY] [0000-0002-1260-2223] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508]) (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], SCOHOST (Stockholm Centre on Health of Societies in Transition) [7504]);Carlson, Per [shprcn] [0000-0002-2899-3839] (Mid Sweden University)",Factors associated with non-lethal violent victimization in Sweden in 2004-2007,Scandinavian Journal of Public Health,1403-4948,1651-1905,2010,Refereegranskat,NA,published,000278152300009,2-s2.0-77953425662,1,TRUE,NA,NA,FALSE
684919,"Sjöholm, Cecilia [SHCASM] [0000-0002-5333-4317] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Estetik [7378])",Fallosens tid?<em></em>,Tidskrift för Genusvetenskap,1654-5443,2001-1377,2011,Övrigt vetenskapligt,NA,published,NA,NA,1,TRUE,NA,TRUE,FALSE
462381,"Werner, Ann [shwran08] [0000-0002-2540-8497] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Genusvetenskap [7393])",Fans eller producenter? : Musikens betydelse för tonårstjejer,Framtider,0281-0492,0,2011,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
600785,"Nakamura, Richard [shrdna10] [0000-0002-3718-7548] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496]) (Markets & Regions);Olsson, Mikael [SHMLON] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496]) (Markets & Regions);Lönnborg, Mikael [shmllg] [0000-0002-9781-8276] (Södertörns högskola [481], Institutionen för ekonomi och företagande [491], Företagsekonomi [7389]) (Södertörns högskola [481], Institutionen för ekonomi och företagande [491], ENTER forum [7375])",FDI in the post-EU accession Baltic Sea Region : A global or a regional concern?,Baltic Journal of Economics,1406-099X,0,2012,Refereegranskat,NA,published,000314618900006,2-s2.0-84874285970,1,TRUE,NA,NA,TRUE
686883,"Duvold, Kjetil [shkldd09] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496]) (European Values under Attack? Democracy, Disaffection and Minority Rights in the Baltic States’ (Joakim Ekman));Aalia, Inga",Fear and Loathing in Lithuania,Baltic Worlds,2000-2955,0,2012,Refereegranskat,NA,published,NA,NA,1,TRUE,http://sh.diva-portal.org/smash/get/diva2:686883/FULLTEXT01.pdf,TRUE,TRUE
602133,"Almgren, Birgitta [SHBAAN] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496])",Felsägningarna som avslöjade SS-läkaren,Svenska Dagbladet,1101-2412,0,2012,"Övrig (populärvetenskap, debatt, mm)",newsItem,published,NA,NA,0,FALSE,NA,NA,FALSE
466601,"Motiejunaite, Akvile [shaeme03] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496])",Female Employment in Lithuania : Testing Three Popular Explanations,Journal of Baltic Studies,0162-9778,1751-7877,2010,Refereegranskat,NA,published,000277545600005,2-s2.0-77952377183,2,TRUE,NA,NA,FALSE
458936,"Wottle, Martin [shmnwe] [0000-0001-6666-9178] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Historia [7402]);Blomberg, Eva [sheabg08] [0000-0001-5419-0688] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Historia [7402])",Feminism och jämställdhet i en nyliberal kontext 1990-2010,Tidskrift för Genusvetenskap,1654-5443,2001-1377,2011,Refereegranskat,NA,published,NA,NA,1,TRUE,NA,NA,FALSE
438854,"Milles, Karin [shknms08] [0000-0002-0909-7721] (Södertörns högskola [481], Institutionen för kommunikation, medier och it [3000], Svenska [7520])",Feminist language planning in Sweden,Current Issues in Language Planning,1466-4208,1747-7506,2011,Refereegranskat,NA,published,NA,2-s2.0-79951574893,1,TRUE,NA,NA,FALSE
687753,"Lundén, Thomas [shtsln03] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496])",Fertilia  en “tråkig stad” med geopolitisk kolonisationshistoria,Geografiska Notiser,0016-724X,0,2012,Övrigt vetenskapligt,NA,published,NA,NA,1,TRUE,NA,TRUE,FALSE
483042,"Rodin, Johnny [SH99JYRN] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496]) (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], SCOHOST (Stockholm Centre on Health of Societies in Transition) [7504])",Fertility Intentions and Risk Management : Exploring the Fertility Decline in Eastern Europe During Transition,Ambio,0044-7447,1654-7209,2011,Refereegranskat,NA,published,000286933300012,2-s2.0-79951733091,1,TRUE,NA,TRUE,FALSE
480450,"Wawrzeniuk, Piotr [shprwk] [0000-0002-8526-5838] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])","Fiende, allierad eller frände? : Polska militära analyser av Finland under mellankrigstiden",Militärhistorisk Tidskrift,0283-8400,0,2011,Övrigt vetenskapligt,NA,published,NA,NA,0,TRUE,NA,NA,FALSE
460859,"Bornemark, Jonna [sh01jabk] [0000-0003-1841-3922] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Centrum för praktisk kunskap [5550])",Filosofens val: Platon,Forskning och framsteg,0015-7937,0,2011,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
534530,"Lönnborg, Mikael [shmllg] [0000-0002-9781-8276] (Södertörns högskola [481], Institutionen för ekonomi och företagande [491], ENTER forum [7375]) (Södertörns högskola [481], Institutionen för ekonomi och företagande [491], Företagsekonomi [7389])",Finansiella innovationer och entreprenörer : Carl Gustaf von Koch och Skandia,Nordisk Försäkringstidskrift,2001-1741,0,2012,Övrigt vetenskapligt,NA,published,NA,NA,0,FALSE,NA,NA,FALSE
552160,"Bertrand, Yann [shynbd03] (Göteborg University);Töpel, Mats (Göteborg University);Elväng, Annelie [SHAEEG] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Molekylärbiologi [7472]);Melik, Wessam [shwmmk03] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Kemi [7454]) (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Molekylärbiologi [7472]);Johansson, Magnus [shmsjn02] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Kemi [7454]) (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Internationell hälsa [11751])",First Dating of a Recombination Event in Mammalian Tick-Borne Flaviviruses,PLoS ONE,1932-6203,1932-6203,2012,Refereegranskat,NA,published,000302875500062,2-s2.0-84857493482,0,TRUE,NA,NA,TRUE
931145,"Jungar, Ann-Cathrine [sh01aejr] [0000-0002-7203-9495] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Statsvetenskap [7516])",First Round The Finnish Presidential Elections<em></em>,Baltic Worlds,2000-2955,0,2012,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,1,TRUE,NA,TRUE,TRUE
685059,"Svanberg, Ingvar [shirsg05] [0000-0002-8378-7923] (Institutionen för rysslandsstudier Uppsala universitet) (The story of the crusian carp);Bonow, Madeleine [shmebw06] [0000-0002-6264-7518] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Geografi [7395]);Olsén, Håkan [SHHNON] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Biologi [7362])","Fish ponds in Scania, and Linnaeus's attempt to promote aquaculture in Sweden",Svenska Linnésällskapets årsskrift,0375-2038,0,2012,Övrigt vetenskapligt,NA,published,NA,NA,1,TRUE,NA,NA,FALSE
680727,"Hogan, C. J.;Aligianni, S.;Durand-Dubief, M.;Persson, J.;Will, W. R.;Webster, J.;Wheeler, L.;Mathews, C. K.;Elderkin, S.;Oxley, D.;Ekwall, Karl [SHKLEL] (Södertörns högskola [481], Institutionen för livsvetenskaper [486], Molekylärbiologi [7472]) (Karolinska Institutet);Varga-Weisz, P. D.",Fission yeast Iec1-Ino80-mediated nucleosome eviction regulates nucleotide and phosphate metabolism,Molecular and Cellular Biology,0270-7306,1098-5549,2010,Refereegranskat,NA,published,000273700700009,2-s2.0-75149118600,2,TRUE,NA,TRUE,FALSE
461449,"Törnqvist, Oscar [shortt10] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496], Baltic & East European Graduate School (BEEGS) [483]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462])",Fler fyrkantiga fartyg,Marinarkeologisk Tidskrift,1100-9632,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,0,FALSE,http://sh.diva-portal.org/smash/get/diva2:461449/FULLTEXT03.pdf,NA,FALSE
616594,"Nilsson, Björn [shbnnn08] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Arkeologi [485])",Flooded Stone Age : Towards an Overview of Submerged Settlements and Landscapes on the Continental Shelf,The European Archaeologist,1022-0135,0,2012,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,TRUE,FALSE
434063,"Edquist, Samuel [shslet04] [0000-0002-8287-0426] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])",Folkbildningen skriver historia : Om historiesyn i svenskt folkbildningsarbete,Årsbok om folkbildning,1104-5094,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,0,FALSE,NA,NA,FALSE
380867,"Nilsson, Torbjörn [shtnnn] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])",Folkhemmets byggherrar : partiernas historia: Socialdemokraterna,Populär historia,1102-0822,0,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
487226,"Bergman, Mats A. [shmsbn05] [0000-0001-5026-9479] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Nationalekonomi [7477]);Johansson, Per",Foreign ownership and investment : do firms locate investments close to the headquarter?,Review of World Economics,1610-2878,1610-2886,2011,Refereegranskat,NA,published,000295587300002,2-s2.0-80053566803,1,TRUE,NA,NA,FALSE
683677,"Zavatti, Francesco [shfozi11] [0000-0002-7639-5374] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Historia [7402]) (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496], Baltic & East European Graduate School (BEEGS) [483]) (University of Modena & Reggio Emilia, Modena, Italy)","Forma Stalinista, Contenuto Nazionale. Il Nazional-Comunismo Romeno : [Stalinist Form, National Content. Romanian National-Communism]",IL Ponte,0032-423X,0,2012,Övrigt vetenskapligt,NA,published,000304793700010,2-s2.0-84866349191,1,TRUE,http://sh.diva-portal.org/smash/get/diva2:683677/FULLTEXT01.pdf,NA,FALSE
680518,"Lindelöf, Peter [shprlf09] (Södertörns högskola [481], Institutionen för ekonomi och företagande [491], Företagsekonomi [7389])",Formal institutional contexts as ownership of intellectual property rights and their implications for the organization of commercialization of innovations at universities comparative data from Sweden and the United Kingdom,International Journal of Innovation Management,1363-9196,1757-5877,2011,Refereegranskat,NA,published,NA,2-s2.0-80055088642,1,TRUE,NA,NA,FALSE
480440,"Wawrzeniuk, Piotr [shprwk] [0000-0002-8526-5838] (Södertörns högskola [481], Institutionen för genus, kultur och historia [488], Samtidshistoriska institutet [497])",Formering till modernitet : Gammalsvenskby genom finländska och rikssvenska ögon 1836-1904,Historisk Tidskrift för Finland,0046-7596,2343-2888,2010,Refereegranskat,NA,published,NA,NA,1,TRUE,NA,NA,FALSE
461452,"Rönnby, Johan [shjnry] [0000-0002-5442-1981] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Arkeologi [485]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462]);Törnqvist, Oscar [shortt10] (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496], Baltic & East European Graduate School (BEEGS) [483]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462])",Forskningsinstitutet MARIS och Baltic Maritime Archaeological PhD research Network,Marinarkeologisk Tidskrift,1100-9632,0,2010,Övrigt vetenskapligt,NA,published,NA,NA,0,FALSE,http://sh.diva-portal.org/smash/get/diva2:461452/FULLTEXT02.pdf,NA,FALSE
616918,"Nilsson, Björn [shbnnn08] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], MARIS (Marinarkeologiska forskningsinstitutet) [7462]) (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Arkeologi [485])",Forskningsprojekt undersöker världens äldsta fasta fiskeredskap,Marinarkeologisk tidskrift,1100-9632,0,2012,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
450702,"Wallenstein, Sven-Olov [shsvwn02] [0000-0002-6968-3693] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Filosofi [7384])","Foucault, biopolitiken och liberalismen",Glänta,1104-5205,0,2011,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,TRUE,NA,NA,FALSE
385700,"Lennerhed, Lena [shlald] [0000-0001-6921-2480] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Idéhistoria [7356])",Fouriers leende,Bang : feministisk kulturtidskrift,1102-4593,0,2010,"Övrig (populärvetenskap, debatt, mm)",NA,published,NA,NA,0,FALSE,NA,NA,FALSE
573896,"Jacobsson, Kerstin [SHKEJA] [0000-0003-2179-4981] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [493], Sociologi [7508])",Fragmentation of the collective action space : The animal rights movement in Poland,East European Politics,2159-9165,2159-9173,2012,Refereegranskat,NA,published,NA,2-s2.0-84879526727,1,TRUE,NA,NA,FALSE
482970,"Jönsson, Anna Maria [shaajn02] (Södertörns högskola [481], Institutionen för kultur och kommunikation [489], Medie- och kommunikationsvetenskap [498])",Framing Environmental Risks in the Baltic Sea : A News Media Analysis,Ambio,0044-7447,1654-7209,2011,Refereegranskat,NA,published,000286933300003,2-s2.0-79951735490,1,TRUE,NA,TRUE,FALSE
